timestamp,index,uuid,name,utilization_gpu_pct,memory_used_mib,memory_total_mib,power_draw_w
2026-09-01T06:31:54+00:00,0, GPU-01028339-4041-385f-06f0-f6db221b7491, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 1, 97887, 11.90
2026-09-01T06:31:59+00:00,0, GPU-01028339-4041-385f-06f0-f6db221b7491, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 1, 97887, 10.89
2026-09-01T06:32:04+00:00,0, GPU-01028339-4041-385f-06f0-f6db221b7491, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 1, 97887, 11.84
2026-09-01T06:32:09+00:00,0, GPU-01028339-4041-385f-06f0-f6db221b7491, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 1, 97887, 10.54
2026-09-01T06:32:14+00:00,0, GPU-01028339-4041-385f-06f0-f6db221b7491, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 1, 97887, 9.93
2026-09-01T06:32:19+00:00,0, GPU-01028339-4041-385f-06f0-f6db221b7491, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 1, 97887, 10.48
2026-09-01T06:32:24+00:00,0, GPU-01028339-4041-385f-06f0-f6db221b7491, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 1, 97887, 9.92
2026-09-01T06:32:29+00:00,0, GPU-01028339-4041-385f-06f0-f6db221b7491, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 1, 97887, 9.67
2026-09-01T06:32:34+00:00,0, GPU-01028339-4041-385f-06f0-f6db221b7491, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 1, 97887, 10.36
2026-09-01T06:32:39+00:00,0, GPU-01028339-4041-385f-06f0-f6db221b7491, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 1, 97887, 9.27
2026-09-01T06:32:44+00:00,0, GPU-01028339-4041-385f-06f0-f6db221b7491, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 1, 97887, 9.39
2026-09-01T06:32:49+00:00,0, GPU-01028339-4041-385f-06f0-f6db221b7491, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 1, 97887, 9.31
2026-09-01T06:32:54+00:00,0, GPU-01028339-4041-385f-06f0-f6db221b7491, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 1, 97887, 9.21
2026-09-01T06:32:59+00:00,0, GPU-01028339-4041-385f-06f0-f6db221b7491, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 1, 97887, 9.15
2026-09-01T06:33:04+00:00,0, GPU-01028339-4041-385f-06f0-f6db221b7491, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 1, 97887, 9.13
2026-09-01T06:33:09+00:00,0, GPU-01028339-4041-385f-06f0-f6db221b7491, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 1, 97887, 8.98
2026-09-01T06:33:14+00:00,0, GPU-01028339-4041-385f-06f0-f6db221b7491, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 1, 97887, 8.85
2026-09-01T06:33:19+00:00,0, GPU-01028339-4041-385f-06f0-f6db221b7491, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 1, 97887, 8.94
2026-09-01T06:33:24+00:00,0, GPU-01028339-4041-385f-06f0-f6db221b7491, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 1, 97887, 8.92
2026-09-01T06:33:29+00:00,0, GPU-01028339-4041-385f-06f0-f6db221b7491, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 1, 97887, 8.97
2026-09-01T06:33:34+00:00,0, GPU-01028339-4041-385f-06f0-f6db221b7491, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 1, 97887, 8.93
2026-09-01T06:33:39+00:00,0, GPU-01028339-4041-385f-06f0-f6db221b7491, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 1, 97887, 8.76
2026-09-01T06:33:44+00:00,0, GPU-01028339-4041-385f-06f0-f6db221b7491, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 1, 97887, 8.68
2026-09-01T06:33:49+00:00,0, GPU-01028339-4041-385f-06f0-f6db221b7491, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 1, 97887, 8.64
2026-09-01T06:33:54+00:00,0, GPU-01028339-4041-385f-06f0-f6db221b7491, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 1, 97887, 8.60
2026-09-01T06:33:59+00:00,0, GPU-01028339-4041-385f-06f0-f6db221b7491, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 1, 97887, 8.64
2026-09-01T06:34:04+00:00,0, GPU-01028339-4041-385f-06f0-f6db221b7491, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 1, 97887, 8.60
2026-09-01T06:34:09+00:00,0, GPU-01028339-4041-385f-06f0-f6db221b7491, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 1, 97887, 8.95
2026-09-01T06:34:14+00:00,0, GPU-01028339-4041-385f-06f0-f6db221b7491, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 1, 97887, 8.54
2026-09-01T06:34:19+00:00,0, GPU-01028339-4041-385f-06f0-f6db221b7491, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 4, 97887, 9.97
2026-09-01T06:34:25+00:00,0, GPU-01028339-4041-385f-06f0-f6db221b7491, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 4, 97887, 9.21
2026-09-01T06:34:30+00:00,0, GPU-01028339-4041-385f-06f0-f6db221b7491, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 4, 97887, 8.93
2026-09-01T06:34:35+00:00,0, GPU-01028339-4041-385f-06f0-f6db221b7491, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 4, 97887, 9.35
2026-09-01T06:34:40+00:00,0, GPU-01028339-4041-385f-06f0-f6db221b7491, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 4, 97887, 8.82
2026-09-01T06:34:45+00:00,0, GPU-01028339-4041-385f-06f0-f6db221b7491, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 4, 97887, 9.39
2026-09-01T06:34:50+00:00,0, GPU-01028339-4041-385f-06f0-f6db221b7491, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 4, 97887, 9.57
2026-09-01T06:34:55+00:00,0, GPU-01028339-4041-385f-06f0-f6db221b7491, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 560, 97887, 66.03
2026-09-01T06:35:00+00:00,0, GPU-01028339-4041-385f-06f0-f6db221b7491, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 560, 97887, 65.81
2026-09-01T06:35:05+00:00,0, GPU-01028339-4041-385f-06f0-f6db221b7491, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 40386, 97887, 69.95
2026-09-01T06:35:10+00:00,0, GPU-01028339-4041-385f-06f0-f6db221b7491, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 40452, 97887, 68.22
2026-09-01T06:35:15+00:00,0, GPU-01028339-4041-385f-06f0-f6db221b7491, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 30874, 97887, 66.53
