timestamp,index,uuid,name,utilization_gpu_pct,memory_used_mib,memory_total_mib,power_draw_w
2026-09-01T06:34:30+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 78072, 97887, 16.46
2026-09-01T06:34:35+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 78072, 97887, 16.13
2026-09-01T06:34:40+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 78072, 97887, 15.63
2026-09-01T06:34:45+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 78072, 97887, 15.59
2026-09-01T06:34:50+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 78072, 97887, 15.59
2026-09-01T06:34:55+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 78072, 97887, 15.47
2026-09-01T06:35:00+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 78072, 97887, 15.42
2026-09-01T06:35:05+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 78072, 97887, 15.30
2026-09-01T06:35:10+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 78072, 97887, 15.00
2026-09-01T06:35:15+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 78072, 97887, 14.85
2026-09-01T06:35:20+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 78072, 97887, 14.97
2026-09-01T06:35:25+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 78072, 97887, 15.10
2026-09-01T06:35:30+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 78072, 97887, 14.71
2026-09-01T06:35:35+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 78072, 97887, 14.89
2026-09-01T06:35:40+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 78072, 97887, 14.63
2026-09-01T06:35:45+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 78072, 97887, 14.80
2026-09-01T06:35:50+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 78072, 97887, 14.77
2026-09-01T06:35:55+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 78072, 97887, 15.07
2026-09-01T06:36:00+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 78072, 97887, 14.99
2026-09-01T06:36:05+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 78072, 97887, 14.66
2026-09-01T06:36:10+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 78072, 97887, 14.69
2026-09-01T06:36:15+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 78072, 97887, 14.57
2026-09-01T06:36:21+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 78072, 97887, 14.57
2026-09-01T06:36:26+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 78072, 97887, 14.77
2026-09-01T06:36:31+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 78072, 97887, 14.59
2026-09-01T06:36:36+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 78072, 97887, 14.75
2026-09-01T06:36:41+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 78072, 97887, 14.64
