timestamp,index,uuid,name,utilization_gpu_pct,memory_used_mib,memory_total_mib,power_draw_w
2026-09-02T16:43:44+00:00,0, GPU-15b932ee-709f-94d5-a5ef-561f722b2e0d, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 97887, 34.48
2026-09-02T16:43:49+00:00,0, GPU-15b932ee-709f-94d5-a5ef-561f722b2e0d, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 97887, 34.48
2026-09-02T16:43:54+00:00,0, GPU-15b932ee-709f-94d5-a5ef-561f722b2e0d, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 97887, 34.46
2026-09-02T16:43:59+00:00,0, GPU-15b932ee-709f-94d5-a5ef-561f722b2e0d, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 97887, 34.47
2026-09-02T16:44:04+00:00,0, GPU-15b932ee-709f-94d5-a5ef-561f722b2e0d, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 97887, 34.47
2026-09-02T16:44:09+00:00,0, GPU-15b932ee-709f-94d5-a5ef-561f722b2e0d, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 97887, 34.48
2026-09-02T16:44:14+00:00,0, GPU-15b932ee-709f-94d5-a5ef-561f722b2e0d, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 97887, 34.47
2026-09-02T16:44:19+00:00,0, GPU-15b932ee-709f-94d5-a5ef-561f722b2e0d, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 97887, 34.62
2026-09-02T16:44:24+00:00,0, GPU-15b932ee-709f-94d5-a5ef-561f722b2e0d, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 97887, 34.48
2026-09-02T16:44:29+00:00,0, GPU-15b932ee-709f-94d5-a5ef-561f722b2e0d, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 97887, 34.47
2026-09-02T16:44:34+00:00,0, GPU-15b932ee-709f-94d5-a5ef-561f722b2e0d, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 97887, 34.48
2026-09-02T16:44:39+00:00,0, GPU-15b932ee-709f-94d5-a5ef-561f722b2e0d, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 97887, 34.48
2026-09-02T16:44:44+00:00,0, GPU-15b932ee-709f-94d5-a5ef-561f722b2e0d, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 97887, 34.48
2026-09-02T16:44:49+00:00,0, GPU-15b932ee-709f-94d5-a5ef-561f722b2e0d, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 97887, 34.46
2026-09-02T16:44:54+00:00,0, GPU-15b932ee-709f-94d5-a5ef-561f722b2e0d, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 97887, 34.46
2026-09-02T16:44:59+00:00,0, GPU-15b932ee-709f-94d5-a5ef-561f722b2e0d, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 97887, 34.72
2026-09-02T16:45:05+00:00,0, GPU-15b932ee-709f-94d5-a5ef-561f722b2e0d, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 97887, 34.55
2026-09-02T16:45:10+00:00,0, GPU-15b932ee-709f-94d5-a5ef-561f722b2e0d, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 97887, 34.46
2026-09-02T16:45:15+00:00,0, GPU-15b932ee-709f-94d5-a5ef-561f722b2e0d, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 97887, 34.03
2026-09-02T16:45:20+00:00,0, GPU-15b932ee-709f-94d5-a5ef-561f722b2e0d, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 97887, 34.46
2026-09-02T16:45:25+00:00,0, GPU-15b932ee-709f-94d5-a5ef-561f722b2e0d, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 97887, 34.47
