timestamp,index,uuid,name,utilization_gpu_pct,memory_used_mib,memory_total_mib,power_draw_w
2026-09-02T12:57:59+00:00,0, GPU-3fd97205-0d96-4ced-8673-bbd5cc1fc2e4, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 1, 97887, 8.75
2026-09-02T12:58:04+00:00,0, GPU-3fd97205-0d96-4ced-8673-bbd5cc1fc2e4, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 1, 97887, 6.85
2026-09-02T12:58:09+00:00,0, GPU-3fd97205-0d96-4ced-8673-bbd5cc1fc2e4, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 1, 97887, 7.47
2026-09-02T12:58:14+00:00,0, GPU-3fd97205-0d96-4ced-8673-bbd5cc1fc2e4, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 1, 97887, 8.27
2026-09-02T12:58:19+00:00,0, GPU-3fd97205-0d96-4ced-8673-bbd5cc1fc2e4, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 1, 97887, 6.80
2026-09-02T12:58:24+00:00,0, GPU-3fd97205-0d96-4ced-8673-bbd5cc1fc2e4, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 1, 97887, 6.52
2026-09-02T12:58:29+00:00,0, GPU-3fd97205-0d96-4ced-8673-bbd5cc1fc2e4, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 1, 97887, 7.77
2026-09-02T12:58:34+00:00,0, GPU-3fd97205-0d96-4ced-8673-bbd5cc1fc2e4, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 1, 97887, 6.61
2026-09-02T12:58:39+00:00,0, GPU-3fd97205-0d96-4ced-8673-bbd5cc1fc2e4, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 3740, 97887, 58.74
2026-09-02T12:58:44+00:00,0, GPU-3fd97205-0d96-4ced-8673-bbd5cc1fc2e4, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 40956, 97887, 59.11
2026-09-02T12:58:49+00:00,0, GPU-3fd97205-0d96-4ced-8673-bbd5cc1fc2e4, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 1, 41072, 97887, 58.86
2026-09-02T12:58:54+00:00,0, GPU-3fd97205-0d96-4ced-8673-bbd5cc1fc2e4, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 1, 41072, 97887, 58.91
2026-09-02T12:58:59+00:00,0, GPU-3fd97205-0d96-4ced-8673-bbd5cc1fc2e4, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 1, 41072, 97887, 59.61
2026-09-02T12:59:04+00:00,0, GPU-3fd97205-0d96-4ced-8673-bbd5cc1fc2e4, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 1, 41072, 97887, 59.06
2026-09-02T12:59:09+00:00,0, GPU-3fd97205-0d96-4ced-8673-bbd5cc1fc2e4, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 1, 41072, 97887, 58.83
2026-09-02T12:59:14+00:00,0, GPU-3fd97205-0d96-4ced-8673-bbd5cc1fc2e4, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 1, 41072, 97887, 59.03
2026-09-02T12:59:19+00:00,0, GPU-3fd97205-0d96-4ced-8673-bbd5cc1fc2e4, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 2, 41072, 97887, 58.81
2026-09-02T12:59:24+00:00,0, GPU-3fd97205-0d96-4ced-8673-bbd5cc1fc2e4, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 2, 41072, 97887, 58.98
2026-09-02T12:59:30+00:00,0, GPU-3fd97205-0d96-4ced-8673-bbd5cc1fc2e4, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 1, 41072, 97887, 58.97
